smiles,logs
CCCCCCCCCCCCCC(=O)OCC(O)CO,-7.397875398
CCN(CC)c1ccc2cc(-c3nc4cc(Cl)ccc4o3)c(=O)oc2c1,-7.487633218
Oc1ccccc1N=Cc1c(O)ccc2ccccc12,-7.432469538
O=[Pb]=O,-7.325679101
CCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCC)c(C(=O)OCCCCCCCCC)c1,-6.757182205
CCO[Si](CC(C)CC(C)(C)C)(OCC)OCC,-6.441684141
Cc1ccc(Cl)cc1N=Nc1c(O)c(C(=O)Nc2cc(C)c(NC(=O)c3cc4ccccc4c(N=Nc4cc(Cl)ccc4C)c3O)cc2C)cc2ccccc12,-7.678196264
O=C1c2ccccc2C(=O)c2c(Nc3nc(Nc4cccc5c4C(=O)c4ccccc4C5=O)nc(-c4ccccc4)n3)cccc21,-7.77786597
CNC(=O)C(C#N)=C1N=C(c2c(O)[nH]c(=O)[nH]c2=O)c2ccccc21,-7.528009903
Cc1nn2c(=O)c3ccccc3[nH]c2c1N=Nc1ccc(Cl)cc1[N+](=O)[O-],-7.582934488
O=C1[N-]C(=O)C(=C2N=C(c3c(O)[nH]c(=O)[nH]c3=O)c3ccccc32)C(=O)N1,-7.564993732
CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,-7.516530086
CCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,-7.534689739
O=C([O-])c1cc2ccccc2c(N=Nc2ccc3ccccc3c2S(=O)(=O)[O-])c1O,-7.677004362
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,-8.647057001
[Be]=O,-7.255116256
CCCCCC1CCC(c2ccc(CCC)cc2)CC1,-6.772570424
CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,-8.545917916
CC(=O)C(=N[N-]c1ccc(-c2ccc([N-]N=C(C(C)=O)C(=O)NN)c(Cl)c2)c(Cl)c1)C(=O)NN,-8.705297393
O=c1c2ccccc2c(=O)c2c1ccc1c3ccc4c(=O)c5c(ccc6c7ccc8c(=O)c9ccccc9c(=O)c8c7[nH]c65)c(=O)c4c3[nH]c12,-8.810645103
O.O.O.O.O.[Al+3].[Al+3].[Co+2].[Co+2],-8.401098843
O,-8.510435082
O.O.O.[Fe+3].[Fe+3],-8.249692316
C=C(C)C(=O)OCCCCCCCCCCCC,-8.405541006
[Nb],-7.968043762
C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,-8.52965617
O=C1c2c([O-])ccc([N+](=O)[O-])c2C(=O)c2c(Nc3ccccc3)ccc(O)c21,-8.646142991
O=S(=O)([O-])c1ccc(O)cc1,-8.363189313
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,-8.754650095
CC(C)(C)c1ccc(OC(=O)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C2C(=O)Oc3ccc(C(C)(C)C)cc32)c1,-8.848512617
CCCCC(CC)C(=O)[O-],-8.702012126
CC1=C(C#N)C(=O)N(C)C(=O)C1=NNc1cccc(OS(=O)(=O)c2ccccc2)c1,-8.782716219
[Be],-7.255851179
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC,-9.204759418
[Au],-8.817272216
CCCCCCCCC=CCCCCCCCCO[P+](=O)OCCCCCCCCC=CCCCCCCCC,-9.534419587
O=[Ce]=O,-9.145911087
Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-9.98189604
CCCCCCCCCCCCCCCCCCC1CC(=O)N(CC[NH2+]CCNCC[NH2+]CCN2C(=O)CC(CCCCCCCCCCCCCCCCCC)C2=O)C1=O,-10.23471717
ClCc1ccc(-c2ccc(CCl)cc2)cc1,-10.09891356
CCC(CC)O[N+](=O)[O-],-2.4522
O=Cc1cc(O)cc(Br)c1,-3.2502
CCOC(=O)C1(c2ccccc2)CC[NH+](C)CC1,-1.6368
CCC(O)(COC(N)=O)c1ccccc1,-0.9227
CC(O)C(=O)[O-],1.0454
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,-4.8789
O=C([O-])c1c(Cl)cccc1Cl,-1.1309
O=C([O-])c1c(Cl)ccc(Cl)c1Cl,-1.4666
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,-2.6758
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CC[NH+]3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-3.9208
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1[O-],-5.3106
[NH3+]CCc1c[nH]c2ccc(O)cc12,-0.945
O=C([O-])c1cc(Cl)c(Cl)cc1Cl,-2.4446
O=C([O-])c1ccc(Cl)cc1Cl,-2.6003
O=c1[nH]cc(Br)c(=O)[nH]1,-2.3698
C[NH2+]CC(O)c1ccc(O)c(O)c1,0
C[NH2+]CC(O)c1ccc(O)c(O)c1,-3.0077
CCCc1cc(=O)[nH]c(=S)[nH]1,-2.1504
CN(CCCl)CCCl,-1.1141
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.8041
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-4.2773
S=P(N1CC1)(N1CC1)N1CC1,0.0018
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.3315
[NH3+]C(CS)C(=O)[O-],0.3597
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,-6.5052
C[NH+]1CCCC1c1cccnc1,0.7898
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-2.2481
Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,-5.7769
CC(C)OP(=O)(F)OC(C)C,-1.0777
Cc1cc(=O)[nH]c(=S)[nH]1,-2.4259
[NH3+]CCCC(=O)[O-],1.1006
CC12C(=O)OC(=O)C1(C)C1CCC2O1,-3.8156
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C1O,0.2948
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,-5.3835
[NH3+]CCCCC([NH3+])C(=O)[O-],0.8351
O=P([O-])([O-])OCC(O)CO,0.7643
C=CCN=C=S,-1.6953
CN(C)[NH3+],1.2211
CCOC(=O)C1(c2ccccc2)CC[NH+](C)CC1,-1.8861
O=C(CO)C(O)C(O)C(O)CO,0.6353
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,0.7878
CC(O)CO,1.1186
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.4192
NC(=[NH2+])NS(=O)(=O)c1ccc(N)cc1,-1.9885
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,-6.8644
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-5.3669
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,-4.8441
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,-2.1757
C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.3979
CCN(CC)C(=O)c1cccnc1,0.749
O=c1ccc2ccccc2[nH]1,-2.1394
Nc1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1,-4.6026
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0.2207
Cc1ccccc1OCC(O)CO,-1.1887
Cc1cc(O)ccc1Cl,-1.5704
CSCCC([NH3+])C(=O)[O-],-0.6593
OCC(S)CS,-0.1547
O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O,0.5848
O=NN1CCOCC1,0.9351
[NH3+]C(Cc1ccc(O)c(O)c1)C(=O)[O-],-1.5959
[NH3+]CCCCCC(=O)[O-],0.5854
CC(N)=O,1.5808
C[NH+](C)C1C(=O)[C-](C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-3.284
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.2908
COc1ccc2c(c1)N(CC(C)C[NH+](C)C)c1ccccc1S2,-4.2155
Cc1cccc(Nc2ccccc2C(=O)[O-])c1C,-4.0815
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,-0.8655
COC(C[Hg+])CNC(N)=O,-1.5235
CC(C)([NH3+])C(=O)[O-],0.2453
CC=C(C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(C[NH+]7CC(C)CCC7C6(C)O)C5(O)CC42OC13O,-3.0163
O=C([O-])CF,1.0452
COC(=O)C1=CCC[NH+](C)C1,0.8091
CNC(=O)Oc1cccc(C(C)C)c1,-3.3567
C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.O=S(=O)([O-])[O-],-1.0157
CCC(C)C(C)(COC(N)=O)COC(N)=O,-2.366
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,-0.9482
Cc1ncc(CO)c(C=O)c1O,0.3901
[NH3+]C(Cc1cc(I)c(O)c(I)c1)C(=O)[O-],-2.8583
c1cnc2c(c1)ccc1cccnc12,-1.826
Cc1ncc(CO)c(C=O)c1O,0.4758
CC(=O)NN=Cc1ccc([N+](=O)[O-])o1,-2.5958
CC(C)=O,1.236
CS(C)=O,1.1072
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,-3.6687
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.6271
O=c1nc[nH]c2nc[nH]c12,-2.2888
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0.3577
[O-]c1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,-3.4634
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,-2.6677
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCC[NH3+],-1.6695
[NH3+]C(Cc1cnc[nH]1)C(=O)[O-],-0.5314
Nc1cc[nH]c(=O)n1,-1.1426
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,-5.2926
CC(O)C(=O)[O-],0.9505
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,-6.5386
O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,-2.7785
Nc1ncnc2nc[nH]c12,-2.1179
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,-3.5913
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,-3.2859
C,-2.8629
C#N,1.5682
C#CC,-1.0417
CC[NH3+],1.346
C=NO,0.5768
C1CO1,1.356
BrC(Br)Br,-1.9113
CC(C)I,-2.0843
CC(C)[NH3+],1.2283
IC(I)I,-3.5952
CC1C[NH2+]1,1.2434
C[As](C)(=O)[O-],1.1612
CC(C)(O)C#N,1.07
FC(F)(F)CCl,-1.1098
O=C([O-])C(Br)(Br)Br,-0.1713
CC(=O)C(C)(C)C,-0.7219
CC(Cl)(Cl)C(=O)[O-],0.5455
CC(O)C(Cl)(Cl)Cl,-0.7574
O=C([O-])C(F)(F)Cl,0.8845
FC(F)(Cl)C(Cl)(Cl)Cl,-3.3093
FC(Cl)(Cl)C(F)(Cl)Cl,-3.2301
CC12CCC(CC1=O)C2(C)C,-1.9784
O=C1[N-]C(=O)C(O)(C2(O)C(=O)[N-]C(=O)NC2=O)C(=O)N1,-1.9942
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-4.3158
CC(C)(CO)[N+](=O)[O-],1.4681
CC(Cl)C(Cl)(Cl)C(O)O,-0.8666
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-6.3168
COc1ccc2c3c1OC1C(O)C=CC4C(C2)[NH+](C)CCC341,-1.522
CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)[NH+](C)CCC341,-2.079
Cc1cc(C(O)(c2ccc(N)cc2)c2ccc(N)cc2)ccc1N,-3.0272
OC(c1ccccc1)(c1ccccc1)c1ccccc1,-2.2596
CC1(c2ccccc2)C(=O)NC(=O)NC1=O,-2.4581
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-2.9008
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,-2.1193
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,-3.4507
CC(CO)(CO)[N+](=O)[O-],0.7724
CCC(C)(O)CC,-0.38
CCOP(=O)(C#N)N(C)C,-0.2186
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,-4.9058
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,-0.6285
CCC(CO)(CO)CO,0.8723
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],-3.8664
CCC(C)(CC)OC(N)=O,-1.5599
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,-6.0892
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.9384
CCCCOP(=O)(CCCC)OCCCC,-2.6995
COP(=S)(OC)SCc1nc(N)nc(N)n1,-3.069
C=CC(C)(O)CCC=C(C)C,-1.9871
BrCC(Br)Br,-2.7272
CC(Br)CBr,-2.1498
CC(C)C[NH3+],1.1359
C=C(Cl)CCl,-1.7128
CC(=O)CCl,-0.012
CC(O)C[NH3+],1.1243
CCC(Cl)Cl,-1.6217
O=C([O-])CBr,1.1002
CC(=O)OO,1.1189
O=C([O-])C(Cl)Cl,0.8896
CC(C)(CO)C(O)C(=O)NCCC(=O)[O-],0.6591
CC1(C)OC(=O)CC1C(=O)[O-],-1.2449
CC(C)c1nnc([N-]S(=O)(=O)c2ccc(N)cc2)s1,-3.4141
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,-5.7692
CCC(C)(C)c1ccc(O)cc1,-2.9902
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-3.8202
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,-2.0394
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,-5.1901
CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.3682
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,-4.6024
CC(=O)CC(c1ccc(Cl)cc1)c1c([O-])c2ccccc2oc1=O,-5.836
O=C([O-])c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,-3.2626
Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,-5.8541
O=C1c2cccc(S(=O)(=O)[O-])c2C(=O)c2c1cccc2S(=O)(=O)[O-],1.2572
CN1CC[NH+](C(c2ccccc2)c2ccccc2)CC1,-2.4255
CC(C)(C)C(=O)[C-]1C(=O)c2ccccc2C1=O,-4.107
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,-3.4942
CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.9544
Cn1ccc(=O)c2ccccc21,-0.9818
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,-6.2949
O=P([O-])([O-])OC1C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1OP(=O)([O-])[O-],0.1804
Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,-3.6478
c1ccc(-c2ccccc2-c2ccccc2)cc1,-5.2692
C=CC1C[NH+]2CCC1CC2C(=O)c1ccnc2ccc(OC)cc12,-5.0313
O=C1c2ccc(O)cc2C(=O)c2ccc([O-])cc21,-5.8892
O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,-6.5891
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,-9.3076
COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,-3.81
Cn1c(=O)c2[n-]c(Cl)nc2n(C)c1=O,-1.5075
O=C([O-])c1ccccc1C(=O)c1ccc(Cl)cc1,-2.7171
Cc1cccc(NC(=O)c2ccccc2C(=O)[O-])c1,-2.407
Nc1ccc(S(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])ccc12,-0.2592
Nc1ccc(S(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc12,-1.643
N#CC(c1ccccc1)c1ccccc1,-2.9437
O=C([O-])c1cccc2cccnc12,-1.7447
COc1cc(C=O)cc(OC)c1OC,-2.1195
CC(C)CCOC(=O)c1ccccc1O,-3.1572
O=C(OCCO)c1ccccc1O,-1.1567
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)[O-],-2.3122
Clc1ncnc2nc[nH]c12,-1.4901
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,-2.0886
Cc1cccc(Cl)c1O,-0.7739
Oc1cccc(O)c1O,0.6043
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,-9.5374
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,-1.2871
[O-]c1c(Cl)cc(Cl)cc1Cl,-2.3924
CC(=O)c1cccs1,-0.9549
O=[N+]([O-])c1ccc([O-])cc1C(F)(F)F,-1.6172
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],-3.6646
NC(=O)c1ccccc1C(N)=O,-2.4371
O=C([O-])Cc1ccccc1C(=O)[O-],-1.0515
Nc1ccc(Cl)cc1[N+](=O)[O-],-2.538
O=[N+]([O-])c1cc(Cl)ccc1[O-],-3.0902
O=C1OC(C(O)C(O)CO)C(O)C1O,0.3348
Cc1cc(O)c(C(C)C)cc1Cl,-2.2664
Brc1cccc2ccccc12,-4.3468
C1CC[NH+]2CC3CC(C[NH+]4CCCCC34)C2C1,-1.8871
C=C(C)C(=O)C(=CC(=O)[O-])OC,-0.9299
O=C1OC(CO)C(O)C(O)C1O,0.5201
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,-2.8267
c1ccc2nccnc2c1,0.7051
Nc1ccc2ccccc2c1,-2.8795
C[NH+](C)CCN(Cc1cccs1)c1ccccn1,-2.6383
Oc1ccc(-c2ccccc2)cc1O,-2.0659
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,-5.183
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,-0.9034
Oc1cc2ccccc2cc1O,-2.7377
CCN(CCO)c1ccccc1,-1.9171
Nc1ccc2cc3ccc(N)cc3[nH+]c2c1,0.3783
CC(=O)c1ccc(-c2ccccc2)cc1,-3.3104
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,-5.2094
COc1ccc(OC)c(C=O)c1,-2.3202
O=C([O-])c1ccc2ccccc2n1,-1.0911
Cc1ccc2ccc(C)nc2c1,-1.9424
C=CCN(CC=C)C(=O)CCl,-0.9452
O=C([O-])CCCOc1cc(Cl)c(Cl)cc1Cl,-3.8294
CC(O)=CC(=O)c1ccccc1,-2.6268
O=C(OC(=O)c1ccccc1)c1ccccc1,-4.3546
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,-3.848
CC(C)COC(=O)c1ccc(N)cc1,-2.9437
CCOc1ccc(C(=O)OCC[NH+](CC)CC)cc1,-2.7145
C[n+]1ccccc1C=NO,-0.7405
CCCCOC(=O)COc1ccc(Cl)cc1Cl,-3.78
Cc1cc(Cl)ccc1OCCCC(=O)[O-],-3.678
O=C(OCCOc1ccc(Cl)cc1Cl)c1ccccc1,-3.8118
CCCC(O)C(CC)CO,-0.5418
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,-3.2386
CC(=NO)C(C)=NO,-2.2868
Cc1ccc(N)cc1C,-1.5036
Oc1ccc(Cl)c(Cl)c1,-1.2458
CCOC(=O)C(=O)OCC,-0.6085
OCC(Br)CBr,-0.6222
ClCC(Cl)CCl,-1.9255
CCC([NH3+])CO,1.0499
OCC(O)CCl,0.9565
CCC(C)=NO,0.0599
CC1CCCO1,0.2069
CC(OP(C)(=O)F)C(C)(C)C,-0.9383
CC(C)[NH+](CCO)C(C)C,-1.0829
CC(=O)NC(C(=O)[O-])C(C)C,-0.3599
[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,-4.9495
CCCC(C)C(=O)[O-],-0.889
CCOC(=O)C(C)O,0.9276
CC(C)COC(=O)C(C)C,-2.159
OCc1ccco1,1.0083
CC(C)(C)c1ccc(O)c(O)c1,-1.9197
CC1=CCC(C(C)(C)O)CC1,-2.337
O=S(=O)(Cl)c1ccc(I)cc1,-4.2686
CC(O)c1ccccc1,-1.7969
ClC(Cl)c1ccccc1,-2.809
O=C([O-])c1ccccn1,0.892
O=C(OCC1OC(Oc2ccccc2CO)C(O)C(O)C1O)c1ccccc1,-2.8925
COC(=O)c1cc(O)c(O)c(O)c1,-1.2399
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,-4.4709
O=C([O-])c1cc(=O)cc(C(=O)[O-])o1,-1.1097
C=C(C)C1CC=C(C)C(=O)C1,-2.0628
CCC(C)c1ccc(O)cc1,-2.1945
CC1=CCC(C(C)C)=CC1,-4.1958
O=C([O-])c1ccc(C(=O)[O-])cc1,-4.0444
CC[NH+](CC)CCO,0.9311
N#Cc1ccncc1,-0.4154
N#Cc1cccnc1,0.1128
OCC1CCCCO1,0.9349
CC[NH+]1CCOCC1,0.9386
CC(Oc1cccc(Cl)c1)C(=O)[O-],-2.2232
C[NH+]1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,-1.91
Oc1ccc(Cc2ccccc2)cc1,-3.4009
O=C(Nc1ccccc1)Nc1ccccc1,-3.1508
CCc1cc(CC)cc(CC)c1,-7.0641
CCN(CC)C[NH+](CC)CC,-0.1995
CC(O)CN(CC[NH+](CC(C)O)CC(C)O)CC(C)O,0.534
C=CC[NH+](CC=C)CC=C,-1.7395
CCCC[NH+](CCCC)CCCC,-3.1157
BrCCc1ccccc1,-3.6757
C[NH2+]Cc1ccccc1,0.9166
CC(=O)Nc1ccc(C)cc1,-2.0946
CC(=O)Nc1ccc(C=NNC(N)=S)cc1,-3.429
Cc1ccc(S(=O)(=O)[O-])cc1,0.5564
CCOCCOC(=O)C=Cc1ccc(OC)cc1,-2.6995
OCC(O)COc1ccc(Cl)cc1,-1.3067
CCCCCCCCCCc1ccccc1,-7.959
OCC1CCC(CO)O1,0.8789
C#CC(O)CCC,-0.4121
CCOC(=O)CCl,-0.8005
COC(=O)CC(C)=O,0.6341
CCC(C)OC(C)=O,-1.2727
CCCC(=O)OCCOC(=O)CCC,-2.6069
COCCOC(=O)CCCCC(=O)OCCOC,-1.2665
CCCCCCC(=O)OCC,-2.7369
CCCCCCCC(=O)OCC,-3.3907
Oc1ccc(O)cc1,-1.7305
CCCCC(=O)CC,-1.4242
O=C1CNC(=O)CN1,-0.8312
CC(O)COC(C)CO,0.8723
CCCCCC(=O)CC,-1.693
COC(=O)CCCCCCCCC(=O)OC,-3.2831
C#CCBr,-0.9022
C#CCC,-1.2753
CCCS,-1.6021
ClCCBr,-1.3177
C=CCCl,-1.3562
C=CC[NH3+],1.2434
NCC[NH3+],1.2211
C=CCO,1.236
OCCO,1.2071
O=CC=O,1.2363
[NH3+]CCS(=O)(=O)[O-],-0.1906
O=S(=O)([O-])CCO,0.8992
CC(O)CC(C)(C)O,0.9275
CC(C)OP(C)(=O)F,0.8536
CCOP(=O)(OCC)OP(=O)(OCC)OCC,0.5373
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-6.8424
NC(=O)OCC(Cl)(Cl)Cl,-1.2843
COC(C)(C)CC(C)=O,0.3326
CC(C)CCBr,-2.886
CC(O)CCO,1.0452
CC(O)CC=O,1.055
N#CCC(N)=O,0.1893
CCCC(=O)[O-],-0.1669
C[NH2+]CC(=O)[O-],0.5273
C[NH+](C)CCO,1.0499
CC(C)CC(C)C,-4.2605
CC(C)CC(C)O,-0.7945
CC(=O)OC(C)=O,0.0702
C=C1C=CC(=O)O1,-0.9827
CCOP(=O)(OCC)Oc1cc(C)[nH]n1,-2.3696
Cc1cccc(Cl)c1,-3.5228
CC1OC(C)OC(C)OC(C)O1,-2.8997
CCOC(=O)CC(C)C,-1.8135
Cc1cc(C)[nH+]c(C)c1,-0.5394
CC(=O)OC(C)CC(C)C,-2.0451
Cc1ccncc1,1.0309
[S-]c1ccccc1,-2.1204
Cc1cccnc1,1.0309
C[NH+]1CCOCC1,0.995
CC1C[NH2+]CCN1,0.6378
Cc1cnccn1,1.0263
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.8955
CCOCCOC(=O)CCCCC(=O)OCCOCC,-2.065
CCC#CC(C)O,-0.4121
C=COCC(C)C,-1.5236
BrCCCBr,-2.0747
CC=CCC,-2.5384
CCCC[NH3+],1.1359
N#CCCO,1.1483
CCCCS,-2.1792
[NH3+]NCCO,1.1186
COCCO,1.1186
CC(=O)OCC(C)C,-1.2657
CC(C)=NNC(N)=O,-0.2674
CCCCCCCCCC(=O)OCC,-4.1006
CCOC(=O)CCCCCCCCC(=O)OCC,-3.5091
CC(C)CCOC=O,-1.5206
COCCOC(C)=O,0.9276
ClCCCCCl,-0.92
ClCC=CCCl,-2.1675
CCCCC[NH3+],1.0597
CCCCCS,-2.8248
C=COCCCl,-2.3951
CCOCCO,1.0452
C1C[NH2+]CCN1,1.0648
C1COCC[NH2+]1,1.0599
CCC(C)[NH2+]C(C)CC,-1.769
O=C([O-])COCC(=O)[O-],0.4927
CCCCCCC(=O)[O-],-1.6646
CCOCCOC(C)=O,0.2716
O=C([O-])CCCCCCCCC(=O)[O-],-2.3059
O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-],-1.561
[NH3+]CC[NH2+]CC[NH3+],0.9864
COCCOCCO,0.9203
CCCCCCCCC,-5.7657
CCOCCOCCO,0.8723
ClCCOCOCCCl,-1.3461
CCCCOCCOC(C)=O,-1.2504
ClCCOCCOCCCl,-0.9955
CCCCOCCOCCO,0.7899
COCCOCCOCCO,0.7846
CCOCCOCCOCC,0.7899
CCOCCOCCOCCO,0.749
CCCCCCOCCOCCO,-1.049
CCCCCCCCCCCCCCCCCCCC,-8.1724
CNC(=O)Oc1ccccc1OC(C)C,-2.0512
CN(C)P(=O)(F)N(C)C,0.8121
O=C([O-])C1C(C(=O)[O-])C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,-2.0457
CC([NH3+])(CO)CO,0.9782
CCC(CC)(CO)CO,0.1798
CCCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,-6.4131
COP(=O)(Oc1ccccc1)Oc1ccccc1,-2.1209
O=P(OCCCl)(OCCCl)OCCCl,-1.6105
CCNC(=O)CSP(=S)(OC)OC,-1.4567
CNC(=O)ON=CC(C)(C)SC,-1.4991
CC(=O)CO,1.1303
